User,resource,activity_name,Cumulative net worth (EUR),case:Spend area text,case:Company,case:Document Type,case:Sub spend area text,case:Purchasing Document,case:Purch. Doc. Category name,case:Vendor,case:Item Type,case:Item Category,case:Spend classification text,case:Source,case:Name,case:GR-Based Inv. Verif.,case:Item,case_id,case:Goods Receipt,start_timestamp,end_timestamp,agent
user_014,user_014,SRM: Document Completed,143.0,CAPEX & SOCS,companyID_0000,EC Purchase order,Facility Management,2000033552,Purchase order,vendorID_0000,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0000,False,1,2000033552,True,2018-07-24 07:29:00+00:00,2018-07-24 07:41:00+00:00,23
user_014,user_014,SRM: Complete,143.0,CAPEX & SOCS,companyID_0000,EC Purchase order,Facility Management,2000033552,Purchase order,vendorID_0000,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0000,False,1,2000033552,True,2018-07-24 07:29:00+00:00,2018-07-24 07:40:00+00:00,23
batch_00,batch_00,SRM: In Transfer to Execution Syst.,143.0,CAPEX & SOCS,companyID_0000,EC Purchase order,Facility Management,2000033552,Purchase order,vendorID_0000,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0000,False,1,2000033552,True,2018-07-24 07:29:00+00:00,2018-07-24 07:38:00+00:00,1
user_014,user_014,SRM: Awaiting Approval,143.0,CAPEX & SOCS,companyID_0000,EC Purchase order,Facility Management,2000033552,Purchase order,vendorID_0000,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0000,False,1,2000033552,True,2018-07-24 07:29:00+00:00,2018-07-24 07:36:00+00:00,23
user_000,user_000,Delete Purchase Order Item,143.0,CAPEX & SOCS,companyID_0000,EC Purchase order,Facility Management,2000033552,Purchase order,vendorID_0000,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0000,False,1,2000033552,True,2018-07-24 07:29:00+00:00,2018-07-24 07:35:00+00:00,2
batch_00,batch_00,SRM: Deleted,143.0,CAPEX & SOCS,companyID_0000,EC Purchase order,Facility Management,2000033552,Purchase order,vendorID_0000,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0000,False,1,2000033552,True,2018-07-24 07:29:00+00:00,2018-07-24 07:41:00+00:00,1
batch_00,batch_00,SRM: Created,155.0,Enterprise Services,companyID_0000,EC Purchase order,Office Supplies,2000033553,Purchase order,vendorID_0092,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0092,False,1,2000033553,True,2018-07-12 12:06:00+00:00,2018-07-12 12:19:00+00:00,1
batch_00,batch_00,SRM: Change was Transmitted,155.0,Enterprise Services,companyID_0000,EC Purchase order,Office Supplies,2000033553,Purchase order,vendorID_0092,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0092,False,1,2000033553,True,2018-07-12 14:06:00+00:00,2018-07-12 14:16:00+00:00,1
batch_00,batch_00,SRM: Ordered,155.0,Enterprise Services,companyID_0000,EC Purchase order,Office Supplies,2000033553,Purchase order,vendorID_0092,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0092,False,1,2000033553,True,2018-07-12 14:06:00+00:00,2018-07-12 14:21:00+00:00,1
user_000,user_000,Create Purchase Order Item,155.0,Enterprise Services,companyID_0000,EC Purchase order,Office Supplies,2000033553,Purchase order,vendorID_0092,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0092,False,1,2000033553,True,2018-07-12 14:06:00+00:00,2018-07-12 14:11:00+00:00,2
batch_00,batch_00,SRM: Awaiting Approval,155.0,Enterprise Services,companyID_0000,EC Purchase order,Office Supplies,2000033553,Purchase order,vendorID_0092,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0092,False,1,2000033553,True,2018-07-12 14:06:00+00:00,2018-07-12 14:07:00+00:00,1
batch_00,batch_00,SRM: In Transfer to Execution Syst.,155.0,Enterprise Services,companyID_0000,EC Purchase order,Office Supplies,2000033553,Purchase order,vendorID_0092,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0092,False,1,2000033553,True,2018-07-12 14:06:00+00:00,2018-07-12 14:09:00+00:00,1
batch_00,batch_00,SRM: Document Completed,155.0,Enterprise Services,companyID_0000,EC Purchase order,Office Supplies,2000033553,Purchase order,vendorID_0092,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0092,False,1,2000033553,True,2018-07-12 14:06:00+00:00,2018-07-12 14:13:00+00:00,1
batch_00,batch_00,SRM: Complete,155.0,Enterprise Services,companyID_0000,EC Purchase order,Office Supplies,2000033553,Purchase order,vendorID_0092,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0092,False,1,2000033553,True,2018-07-12 14:06:00+00:00,2018-07-12 14:16:00+00:00,1
NONE,NONE,Vendor creates invoice,155.0,Enterprise Services,companyID_0000,EC Purchase order,Office Supplies,2000033553,Purchase order,vendorID_0092,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0092,False,1,2000033553,True,2018-07-20 21:59:00+00:00,2018-07-20 22:03:00+00:00,0
user_000,user_000,Record Goods Receipt,155.0,Enterprise Services,companyID_0000,EC Purchase order,Office Supplies,2000033553,Purchase order,vendorID_0092,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0092,False,1,2000033553,True,2018-07-26 10:04:00+00:00,2018-07-26 10:14:00+00:00,2
user_013,user_013,Record Invoice Receipt,155.0,Enterprise Services,companyID_0000,EC Purchase order,Office Supplies,2000033553,Purchase order,vendorID_0092,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0092,False,1,2000033553,True,2018-08-06 07:55:00+00:00,2018-08-06 08:00:00+00:00,17
user_002,user_002,Clear Invoice,155.0,Enterprise Services,companyID_0000,EC Purchase order,Office Supplies,2000033553,Purchase order,vendorID_0092,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0092,False,1,2000033553,True,2018-09-13 14:41:00+00:00,2018-09-13 14:46:00+00:00,13
batch_00,batch_00,SRM: Created,562.0,Enterprise Services,companyID_0000,EC Purchase order,Office Supplies,2000033554,Purchase order,vendorID_1215,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_1159,False,1,2000033554,True,2018-07-12 12:07:00+00:00,2018-07-12 12:13:00+00:00,1
batch_00,batch_00,SRM: Change was Transmitted,562.0,Enterprise Services,companyID_0000,EC Purchase order,Office Supplies,2000033554,Purchase order,vendorID_1215,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_1159,False,1,2000033554,True,2018-07-12 14:07:00+00:00,2018-07-12 14:18:00+00:00,1
batch_00,batch_00,SRM: Ordered,562.0,Enterprise Services,companyID_0000,EC Purchase order,Office Supplies,2000033554,Purchase order,vendorID_1215,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_1159,False,1,2000033554,True,2018-07-12 14:07:00+00:00,2018-07-12 14:20:00+00:00,1
batch_00,batch_00,SRM: Awaiting Approval,562.0,Enterprise Services,companyID_0000,EC Purchase order,Office Supplies,2000033554,Purchase order,vendorID_1215,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_1159,False,1,2000033554,True,2018-07-12 14:07:00+00:00,2018-07-12 14:17:00+00:00,1
user_000,user_000,Create Purchase Order Item,562.0,Enterprise Services,companyID_0000,EC Purchase order,Office Supplies,2000033554,Purchase order,vendorID_1215,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_1159,False,1,2000033554,True,2018-07-12 14:07:00+00:00,2018-07-12 14:20:00+00:00,2
batch_00,batch_00,SRM: Document Completed,562.0,Enterprise Services,companyID_0000,EC Purchase order,Office Supplies,2000033554,Purchase order,vendorID_1215,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_1159,False,1,2000033554,True,2018-07-12 14:07:00+00:00,2018-07-12 14:19:00+00:00,1
batch_00,batch_00,SRM: Complete,562.0,Enterprise Services,companyID_0000,EC Purchase order,Office Supplies,2000033554,Purchase order,vendorID_1215,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_1159,False,1,2000033554,True,2018-07-12 14:07:00+00:00,2018-07-12 14:21:00+00:00,1
batch_00,batch_00,SRM: In Transfer to Execution Syst.,562.0,Enterprise Services,companyID_0000,EC Purchase order,Office Supplies,2000033554,Purchase order,vendorID_1215,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_1159,False,1,2000033554,True,2018-07-12 14:07:00+00:00,2018-07-12 14:17:00+00:00,1
NONE,NONE,Vendor creates invoice,562.0,Enterprise Services,companyID_0000,EC Purchase order,Office Supplies,2000033554,Purchase order,vendorID_1215,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_1159,False,1,2000033554,True,2018-07-16 21:59:00+00:00,2018-07-16 22:05:00+00:00,0
user_000,user_000,Record Goods Receipt,562.0,Enterprise Services,companyID_0000,EC Purchase order,Office Supplies,2000033554,Purchase order,vendorID_1215,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_1159,False,1,2000033554,True,2018-07-26 10:08:00+00:00,2018-07-26 10:16:00+00:00,2
user_019,user_019,Record Invoice Receipt,562.0,Enterprise Services,companyID_0000,EC Purchase order,Office Supplies,2000033554,Purchase order,vendorID_1215,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_1159,False,1,2000033554,True,2018-07-30 10:47:00+00:00,2018-07-30 10:55:00+00:00,21
user_002,user_002,Clear Invoice,562.0,Enterprise Services,companyID_0000,EC Purchase order,Office Supplies,2000033554,Purchase order,vendorID_1215,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_1159,False,1,2000033554,True,2018-08-30 13:40:00+00:00,2018-08-30 13:51:00+00:00,13
batch_00,batch_00,SRM: Created,164.0,CAPEX & SOCS,companyID_0000,EC Purchase order,MRO (components),2000033557,Purchase order,vendorID_0083,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0083,False,1,2000033557,True,2018-07-13 10:16:00+00:00,2018-07-13 10:25:00+00:00,1
batch_00,batch_00,SRM: Change was Transmitted,164.0,CAPEX & SOCS,companyID_0000,EC Purchase order,MRO (components),2000033557,Purchase order,vendorID_0083,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0083,False,1,2000033557,True,2018-07-13 12:16:00+00:00,2018-07-13 12:30:00+00:00,1
batch_00,batch_00,SRM: Complete,164.0,CAPEX & SOCS,companyID_0000,EC Purchase order,MRO (components),2000033557,Purchase order,vendorID_0083,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0083,False,1,2000033557,True,2018-07-13 12:16:00+00:00,2018-07-13 12:24:00+00:00,1
batch_00,batch_00,SRM: Document Completed,164.0,CAPEX & SOCS,companyID_0000,EC Purchase order,MRO (components),2000033557,Purchase order,vendorID_0083,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0083,False,1,2000033557,True,2018-07-13 12:16:00+00:00,2018-07-13 12:27:00+00:00,1
user_000,user_000,Create Purchase Order Item,164.0,CAPEX & SOCS,companyID_0000,EC Purchase order,MRO (components),2000033557,Purchase order,vendorID_0083,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0083,False,1,2000033557,True,2018-07-13 12:16:00+00:00,2018-07-13 12:28:00+00:00,2
batch_00,batch_00,SRM: In Transfer to Execution Syst.,164.0,CAPEX & SOCS,companyID_0000,EC Purchase order,MRO (components),2000033557,Purchase order,vendorID_0083,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0083,False,1,2000033557,True,2018-07-13 12:16:00+00:00,2018-07-13 12:18:00+00:00,1
batch_00,batch_00,SRM: Awaiting Approval,164.0,CAPEX & SOCS,companyID_0000,EC Purchase order,MRO (components),2000033557,Purchase order,vendorID_0083,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0083,False,1,2000033557,True,2018-07-13 12:16:00+00:00,2018-07-13 12:29:00+00:00,1
batch_00,batch_00,SRM: Ordered,164.0,CAPEX & SOCS,companyID_0000,EC Purchase order,MRO (components),2000033557,Purchase order,vendorID_0083,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0083,False,1,2000033557,True,2018-07-13 12:16:00+00:00,2018-07-13 12:30:00+00:00,1
NONE,NONE,Vendor creates invoice,164.0,CAPEX & SOCS,companyID_0000,EC Purchase order,MRO (components),2000033557,Purchase order,vendorID_0083,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0083,False,1,2000033557,True,2018-07-19 21:59:00+00:00,2018-07-19 22:09:00+00:00,0
user_000,user_000,Record Goods Receipt,164.0,CAPEX & SOCS,companyID_0000,EC Purchase order,MRO (components),2000033557,Purchase order,vendorID_0083,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0083,False,1,2000033557,True,2018-07-30 06:04:00+00:00,2018-07-30 06:16:00+00:00,2
user_019,user_019,Record Invoice Receipt,164.0,CAPEX & SOCS,companyID_0000,EC Purchase order,MRO (components),2000033557,Purchase order,vendorID_0083,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0083,False,1,2000033557,True,2018-08-20 10:58:00+00:00,2018-08-20 11:09:00+00:00,21
user_002,user_002,Clear Invoice,164.0,CAPEX & SOCS,companyID_0000,EC Purchase order,MRO (components),2000033557,Purchase order,vendorID_0083,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0083,False,1,2000033557,True,2018-09-06 12:06:00+00:00,2018-09-06 12:21:00+00:00,13
batch_00,batch_00,SRM: Created,51.0,Enterprise Services,companyID_0000,EC Purchase order,Office Supplies,2000033558,Purchase order,vendorID_0003,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0003,False,2,2000033558,True,2018-07-13 09:53:00+00:00,2018-07-13 09:59:00+00:00,1
batch_00,batch_00,SRM: Created,47.0,Enterprise Services,companyID_0000,EC Purchase order,Office Supplies,2000033558,Purchase order,vendorID_0003,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0003,False,1,2000033558,True,2018-07-13 09:53:00+00:00,2018-07-13 09:54:00+00:00,1
user_000,user_000,Create Purchase Order Item,51.0,Enterprise Services,companyID_0000,EC Purchase order,Office Supplies,2000033558,Purchase order,vendorID_0003,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0003,False,2,2000033558,True,2018-07-13 11:53:00+00:00,2018-07-13 12:06:00+00:00,2
batch_00,batch_00,SRM: Ordered,47.0,Enterprise Services,companyID_0000,EC Purchase order,Office Supplies,2000033558,Purchase order,vendorID_0003,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0003,False,1,2000033558,True,2018-07-13 11:53:00+00:00,2018-07-13 11:56:00+00:00,1
batch_00,batch_00,SRM: Document Completed,47.0,Enterprise Services,companyID_0000,EC Purchase order,Office Supplies,2000033558,Purchase order,vendorID_0003,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0003,False,1,2000033558,True,2018-07-13 11:53:00+00:00,2018-07-13 11:55:00+00:00,1
batch_00,batch_00,SRM: In Transfer to Execution Syst.,51.0,Enterprise Services,companyID_0000,EC Purchase order,Office Supplies,2000033558,Purchase order,vendorID_0003,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0003,False,2,2000033558,True,2018-07-13 11:53:00+00:00,2018-07-13 11:59:00+00:00,1
batch_00,batch_00,SRM: Complete,47.0,Enterprise Services,companyID_0000,EC Purchase order,Office Supplies,2000033558,Purchase order,vendorID_0003,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0003,False,1,2000033558,True,2018-07-13 11:53:00+00:00,2018-07-13 12:03:00+00:00,1
batch_00,batch_00,SRM: Change was Transmitted,47.0,Enterprise Services,companyID_0000,EC Purchase order,Office Supplies,2000033558,Purchase order,vendorID_0003,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0003,False,1,2000033558,True,2018-07-13 11:53:00+00:00,2018-07-13 12:03:00+00:00,1
batch_00,batch_00,SRM: Complete,51.0,Enterprise Services,companyID_0000,EC Purchase order,Office Supplies,2000033558,Purchase order,vendorID_0003,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0003,False,2,2000033558,True,2018-07-13 11:53:00+00:00,2018-07-13 12:02:00+00:00,1
batch_00,batch_00,SRM: In Transfer to Execution Syst.,47.0,Enterprise Services,companyID_0000,EC Purchase order,Office Supplies,2000033558,Purchase order,vendorID_0003,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0003,False,1,2000033558,True,2018-07-13 11:53:00+00:00,2018-07-13 12:05:00+00:00,1
batch_00,batch_00,SRM: Change was Transmitted,51.0,Enterprise Services,companyID_0000,EC Purchase order,Office Supplies,2000033558,Purchase order,vendorID_0003,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0003,False,2,2000033558,True,2018-07-13 11:53:00+00:00,2018-07-13 12:07:00+00:00,1
batch_00,batch_00,SRM: Document Completed,51.0,Enterprise Services,companyID_0000,EC Purchase order,Office Supplies,2000033558,Purchase order,vendorID_0003,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0003,False,2,2000033558,True,2018-07-13 11:53:00+00:00,2018-07-13 11:56:00+00:00,1
batch_00,batch_00,SRM: Ordered,51.0,Enterprise Services,companyID_0000,EC Purchase order,Office Supplies,2000033558,Purchase order,vendorID_0003,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0003,False,2,2000033558,True,2018-07-13 11:53:00+00:00,2018-07-13 11:56:00+00:00,1
user_000,user_000,Create Purchase Order Item,47.0,Enterprise Services,companyID_0000,EC Purchase order,Office Supplies,2000033558,Purchase order,vendorID_0003,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0003,False,1,2000033558,True,2018-07-13 11:53:00+00:00,2018-07-13 12:00:00+00:00,2
batch_00,batch_00,SRM: Awaiting Approval,51.0,Enterprise Services,companyID_0000,EC Purchase order,Office Supplies,2000033558,Purchase order,vendorID_0003,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0003,False,2,2000033558,True,2018-07-13 11:53:00+00:00,2018-07-13 12:08:00+00:00,1
batch_00,batch_00,SRM: Awaiting Approval,47.0,Enterprise Services,companyID_0000,EC Purchase order,Office Supplies,2000033558,Purchase order,vendorID_0003,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0003,False,1,2000033558,True,2018-07-13 11:53:00+00:00,2018-07-13 11:55:00+00:00,1
NONE,NONE,Vendor creates invoice,51.0,Enterprise Services,companyID_0000,EC Purchase order,Office Supplies,2000033558,Purchase order,vendorID_0003,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0003,False,2,2000033558,True,2018-07-16 21:59:00+00:00,2018-07-16 22:00:00+00:00,0
NONE,NONE,Vendor creates invoice,47.0,Enterprise Services,companyID_0000,EC Purchase order,Office Supplies,2000033558,Purchase order,vendorID_0003,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0003,False,1,2000033558,True,2018-07-16 21:59:00+00:00,2018-07-16 22:01:00+00:00,0
user_000,user_000,Record Goods Receipt,47.0,Enterprise Services,companyID_0000,EC Purchase order,Office Supplies,2000033558,Purchase order,vendorID_0003,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0003,False,1,2000033558,True,2018-07-18 14:28:00+00:00,2018-07-18 14:42:00+00:00,2
user_000,user_000,Record Goods Receipt,51.0,Enterprise Services,companyID_0000,EC Purchase order,Office Supplies,2000033558,Purchase order,vendorID_0003,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0003,False,2,2000033558,True,2018-07-18 14:28:00+00:00,2018-07-18 14:42:00+00:00,2
user_012,user_012,Record Invoice Receipt,51.0,Enterprise Services,companyID_0000,EC Purchase order,Office Supplies,2000033558,Purchase order,vendorID_0003,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0003,False,2,2000033558,True,2018-08-07 15:45:00+00:00,2018-08-07 15:58:00+00:00,15
user_012,user_012,Record Invoice Receipt,47.0,Enterprise Services,companyID_0000,EC Purchase order,Office Supplies,2000033558,Purchase order,vendorID_0003,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0003,False,1,2000033558,True,2018-08-07 15:45:00+00:00,2018-08-07 15:46:00+00:00,15
user_002,user_002,Clear Invoice,51.0,Enterprise Services,companyID_0000,EC Purchase order,Office Supplies,2000033558,Purchase order,vendorID_0003,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0003,False,2,2000033558,True,2018-09-06 12:06:00+00:00,2018-09-06 12:18:00+00:00,13
user_002,user_002,Clear Invoice,47.0,Enterprise Services,companyID_0000,EC Purchase order,Office Supplies,2000033558,Purchase order,vendorID_0003,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0003,False,1,2000033558,True,2018-09-06 12:06:00+00:00,2018-09-06 12:20:00+00:00,13
batch_00,batch_00,SRM: Created,67.0,Others,companyID_0000,EC Purchase order,Raw Material,2000033559,Purchase order,vendorID_0027,Standard,"3-way match, invoice before GR",OTHER,sourceSystemID_0000,vendor_0027,False,1,2000033559,True,2018-07-16 06:55:00+00:00,2018-07-16 07:00:00+00:00,1
user_000,user_000,Create Purchase Order Item,67.0,Others,companyID_0000,EC Purchase order,Raw Material,2000033559,Purchase order,vendorID_0027,Standard,"3-way match, invoice before GR",OTHER,sourceSystemID_0000,vendor_0027,False,1,2000033559,True,2018-07-16 08:55:00+00:00,2018-07-16 09:02:00+00:00,2
batch_00,batch_00,SRM: Complete,67.0,Others,companyID_0000,EC Purchase order,Raw Material,2000033559,Purchase order,vendorID_0027,Standard,"3-way match, invoice before GR",OTHER,sourceSystemID_0000,vendor_0027,False,1,2000033559,True,2018-07-16 08:55:00+00:00,2018-07-16 09:05:00+00:00,1
batch_00,batch_00,SRM: In Transfer to Execution Syst.,67.0,Others,companyID_0000,EC Purchase order,Raw Material,2000033559,Purchase order,vendorID_0027,Standard,"3-way match, invoice before GR",OTHER,sourceSystemID_0000,vendor_0027,False,1,2000033559,True,2018-07-16 08:55:00+00:00,2018-07-16 09:06:00+00:00,1
batch_00,batch_00,SRM: Change was Transmitted,67.0,Others,companyID_0000,EC Purchase order,Raw Material,2000033559,Purchase order,vendorID_0027,Standard,"3-way match, invoice before GR",OTHER,sourceSystemID_0000,vendor_0027,False,1,2000033559,True,2018-07-16 08:55:00+00:00,2018-07-16 09:01:00+00:00,1
batch_00,batch_00,SRM: Document Completed,67.0,Others,companyID_0000,EC Purchase order,Raw Material,2000033559,Purchase order,vendorID_0027,Standard,"3-way match, invoice before GR",OTHER,sourceSystemID_0000,vendor_0027,False,1,2000033559,True,2018-07-16 08:55:00+00:00,2018-07-16 09:08:00+00:00,1
batch_00,batch_00,SRM: Awaiting Approval,67.0,Others,companyID_0000,EC Purchase order,Raw Material,2000033559,Purchase order,vendorID_0027,Standard,"3-way match, invoice before GR",OTHER,sourceSystemID_0000,vendor_0027,False,1,2000033559,True,2018-07-16 08:55:00+00:00,2018-07-16 09:09:00+00:00,1
batch_00,batch_00,SRM: Ordered,67.0,Others,companyID_0000,EC Purchase order,Raw Material,2000033559,Purchase order,vendorID_0027,Standard,"3-way match, invoice before GR",OTHER,sourceSystemID_0000,vendor_0027,False,1,2000033559,True,2018-07-16 08:55:00+00:00,2018-07-16 08:59:00+00:00,1
NONE,NONE,Vendor creates invoice,67.0,Others,companyID_0000,EC Purchase order,Raw Material,2000033559,Purchase order,vendorID_0027,Standard,"3-way match, invoice before GR",OTHER,sourceSystemID_0000,vendor_0027,False,1,2000033559,True,2018-07-17 21:59:00+00:00,2018-07-17 22:09:00+00:00,0
user_000,user_000,Record Goods Receipt,67.0,Others,companyID_0000,EC Purchase order,Raw Material,2000033559,Purchase order,vendorID_0027,Standard,"3-way match, invoice before GR",OTHER,sourceSystemID_0000,vendor_0027,False,1,2000033559,True,2018-07-18 09:44:00+00:00,2018-07-18 09:51:00+00:00,2
user_020,user_020,Record Invoice Receipt,67.0,Others,companyID_0000,EC Purchase order,Raw Material,2000033559,Purchase order,vendorID_0027,Standard,"3-way match, invoice before GR",OTHER,sourceSystemID_0000,vendor_0027,False,1,2000033559,True,2018-09-05 08:20:00+00:00,2018-09-05 08:25:00+00:00,20
user_002,user_002,Clear Invoice,67.0,Others,companyID_0000,EC Purchase order,Raw Material,2000033559,Purchase order,vendorID_0027,Standard,"3-way match, invoice before GR",OTHER,sourceSystemID_0000,vendor_0027,False,1,2000033559,True,2018-09-28 08:26:00+00:00,2018-09-28 08:41:00+00:00,13
batch_00,batch_00,SRM: Created,1090.0,CAPEX & SOCS,companyID_0000,EC Purchase order,Facility Management,2000033561,Purchase order,vendorID_0037,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0037,False,1,2000033561,True,2018-07-17 07:16:00+00:00,2018-07-17 07:31:00+00:00,1
batch_00,batch_00,SRM: Ordered,1090.0,CAPEX & SOCS,companyID_0000,EC Purchase order,Facility Management,2000033561,Purchase order,vendorID_0037,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0037,False,1,2000033561,True,2018-07-17 09:17:00+00:00,2018-07-17 09:23:00+00:00,1
batch_00,batch_00,SRM: Awaiting Approval,1090.0,CAPEX & SOCS,companyID_0000,EC Purchase order,Facility Management,2000033561,Purchase order,vendorID_0037,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0037,False,1,2000033561,True,2018-07-17 09:17:00+00:00,2018-07-17 09:24:00+00:00,1
batch_00,batch_00,SRM: Complete,1090.0,CAPEX & SOCS,companyID_0000,EC Purchase order,Facility Management,2000033561,Purchase order,vendorID_0037,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0037,False,1,2000033561,True,2018-07-17 09:17:00+00:00,2018-07-17 09:21:00+00:00,1
batch_00,batch_00,SRM: Document Completed,1090.0,CAPEX & SOCS,companyID_0000,EC Purchase order,Facility Management,2000033561,Purchase order,vendorID_0037,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0037,False,1,2000033561,True,2018-07-17 09:17:00+00:00,2018-07-17 09:24:00+00:00,1
batch_00,batch_00,SRM: In Transfer to Execution Syst.,1090.0,CAPEX & SOCS,companyID_0000,EC Purchase order,Facility Management,2000033561,Purchase order,vendorID_0037,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0037,False,1,2000033561,True,2018-07-17 09:17:00+00:00,2018-07-17 09:25:00+00:00,1
user_000,user_000,Create Purchase Order Item,1090.0,CAPEX & SOCS,companyID_0000,EC Purchase order,Facility Management,2000033561,Purchase order,vendorID_0037,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0037,False,1,2000033561,True,2018-07-17 09:17:00+00:00,2018-07-17 09:27:00+00:00,2
batch_00,batch_00,SRM: Change was Transmitted,1090.0,CAPEX & SOCS,companyID_0000,EC Purchase order,Facility Management,2000033561,Purchase order,vendorID_0037,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0037,False,1,2000033561,True,2018-07-17 09:17:00+00:00,2018-07-17 09:21:00+00:00,1
NONE,NONE,Vendor creates invoice,1090.0,CAPEX & SOCS,companyID_0000,EC Purchase order,Facility Management,2000033561,Purchase order,vendorID_0037,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0037,False,1,2000033561,True,2018-07-23 21:59:00+00:00,2018-07-23 22:04:00+00:00,0
